Player_ID,LastName,FirstName,Jersey_Num,Position,Height,Weight,Birth_Date,Age,Birth_City,Birth_Country,Rookie,Team_ID,Team_Abbr,Team_City,Team_Name,GamesPlayed,Goals,Assists,Points,Shots
4685,Hedman,Victor,77,D,"6'6""",223,12/18/1990,27,Ornskoldsvik,Sweden,N,1,TBL,Tampa Bay,Lightning,79,16,56,72,166
11700,Heed,Tim,72,D,"6'0""",185,1/27/1991,27,Gothenburg,Sweden,Y,26,SJS,San Jose,Sharks,1,0,0,0,1
10076,Heinen,Danton,43,C,"6'1""",185,7/5/1995,22,"Langley, BC",Canada,Y,11,BOS,Boston,Bruins,8,0,0,0,7
5485,Helgeson,Seth,39,D,"6'4""",221,10/8/1990,27,"Faribault, MN",USA,N,7,NJD,New Jersey,Devils,9,1,0,1,3
5281,Hellberg,Magnus,45,G,"6'6""",209,4/4/1991,27,Uppsala,Sweden,N,9,NYR,New York,Rangers,2,0,0,0,
5873,Hellebuyck,Connor,37,G,"6'4""",207,5/19/1993,24,"Commerce, MI",USA,N,2,WPJ,Winnipeg,Jets,57,0,0,0,
4404,Helm,Darren,43,C,"6'0""",196,1/21/1987,31,"St. Andrews, MB",Canada,N,16,DET,Detroit,Red Wings,50,8,9,17,97
392,Hemsky,Ales,83,RW,"6'0""",177,8/13/1983,34,Pardubice,CzechRepublic,N,27,DAL,Dallas,Stars,15,4,3,7,30
4639,Hendricks,Matt,23,C,"6'0""",209,6/17/1981,36,"Blaine, MN",USA,N,24,EDM,Edmonton,Oilers,42,4,3,7,42
11474,Henley,Samuel,42,C,"6'4""",210,7/25/1993,24,"Val-d'Or, QC",Canada,Y,22,COL,Colorado,Avalanche,1,1,0,1,1
4983,Henrique,Adam,14,C,"6'0""",195,2/6/1990,28,"Brantford, ON",Canada,N,7,NJD,New Jersey,Devils,82,20,20,40,142
5255,Hertl,Tomas,48,C,"6'2""",220,11/12/1993,24,Praha,CzechRepublic,N,26,SJS,San Jose,Sharks,49,10,12,22,100
4511,Hickey,Thomas,14,D,"6'0""",188,2/8/1989,29,"Calgary, AB",Canada,N,8,NYI,New York,Islanders,76,4,16,20,87
5841,Hinostroza,Vince,48,C,"5'9""",173,4/3/1994,24,"Chicago, IL",USA,N,20,CHI,Chicago,Blackhawks,49,6,8,14,76
4401,Hjalmarsson,Niklas,4,D,"6'3""",197,6/6/1987,30,Eksjo,Sweden,N,20,CHI,Chicago,Blackhawks,73,5,13,18,61
4426,Hoffman,Mike,68,C,"6'0""",180,11/24/1989,28,"Kitchener, ON",Canada,N,13,OTT,Ottawa,Senators,74,26,35,61,224
4664,Holden,Nick,22,D,"6'4""",214,5/14/1987,30,"St. Albert, AB",Canada,N,9,NYR,New York,Rangers,80,11,23,34,84
4794,Holland,Patrick,13,C,"6'0""",185,1/7/1992,26,"Lethbridge, AB",Canada,N,30,ARI,Arizona,Coyotes,48,5,7,12,79
4863,Holtby,Braden,70,G,"6'2""",211,9/16/1989,28,"Lloydminster, SK",Canada,N,5,WSH,Washington,Capitals,63,0,0,0,
4906,Holzer,Korbinian,5,D,"6'3""",214,2/16/1988,30,Munich,DEU,N,29,ANA,Anaheim,Ducks,32,2,5,7,14
5433,Honka,Julius,6,D,"5'11""",186,12/3/1995,22,Jyväskylä,Finland,Y,27,DAL,Dallas,Stars,16,1,4,5,34
4523,Hornqvist,Patric,72,RW,"5'11""",189,1/1/1987,31,Sollentuna,Sweden,N,10,PIT,Pittsburgh,Penguins,70,21,23,44,223
5233,Horvat,Bo,53,C,"6'0""",223,4/5/1995,23,"London, ON",Canada,N,21,VAN,Vancouver,Canucks,81,20,32,52,158
5435,Ho-Sang,Joshua,66,C,"6'0""",173,1/22/1996,22,"Toronto, ON",Canada,Y,8,NYI,New York,Islanders,21,4,6,10,22
219,Hossa,Marian,81,RW,"6'1""",207,1/12/1979,39,Stará Lubovna,Slovakia,N,20,CHI,Chicago,Blackhawks,73,26,19,45,167
3793,Howard,Jimmy,35,G,"6'1""",218,3/26/1984,34,"Syracuse, NY",USA,N,16,DET,Detroit,Red Wings,26,0,0,0,
5120,Howden,Quinton,21,C,"6'2""",189,1/21/1992,26,"Winnipeg, MB",Canada,N,2,WPJ,Winnipeg,Jets,5,0,0,0,5
5922,Hrivik,Marek,46,RW,"6'2""",197,8/28/1991,26,Cadca,Slovakia,N,9,NYR,New York,Rangers,16,0,2,2,15
4987,Huberdeau,Jonathan,11,LW,"6'1""",188,6/4/1993,24,"Saint-Jerome, QC",Canada,N,4,FLO,Florida,Panthers,31,10,16,26,86
637,Hudler,Jiri,22,RW,"5'10""",190,1/4/1984,34,Olomouc,CzechRepublic,N,27,DAL,Dallas,Stars,32,3,8,11,27
5883,Hudon,Charles,54,LW,"5'10""",188,6/23/1994,23,"Alma, QC",Canada,N,14,MTL,Montreal,Canadiens,3,0,2,2,3
5320,Hunt,Brad,24,D,"5'9""",187,8/24/1988,29,"Maple Ridge, BC",Canada,N,18,NSH,Nashville,Predators,12,1,5,6,14
4331,Hunwick,Matt,2,D,"5'11""",200,5/21/1985,32,"Warren, MI",USA,N,12,TOR,Toronto,Maple Leafs,72,1,18,19,73
5366,Hutchinson,Michael,34,G,"6'3""",202,3/2/1990,28,"Barrie, ON",Canada,N,2,WPJ,Winnipeg,Jets,32,0,0,0,
5825,Hutton,Ben,27,D,"6'2""",207,4/20/1993,25,"Brockville, ON",Canada,N,21,VAN,Vancouver,Canucks,71,5,14,19,130
5224,Hutton,Carter,40,G,"6'1""",202,12/19/1985,32,"Thunder Bay, ON",Canada,N,17,STL,St. Louis,Blues,30,0,0,0,
5562,Hyman,Zach,11,C,"6'1""",213,6/9/1992,25,"Toronto, ON",Canada,N,12,TOR,Toronto,Maple Leafs,82,10,18,28,156
411,Iginla,Jarome,88,RW,"6'1""",210,7/1/1977,40,"Edmonton, AB",Canada,N,28,LAK,Los Angeles,Kings,80,14,13,27,154
5145,Irwin,Matthew,52,D,"6'1""",207,11/29/1987,30,"Victoria, BC",Canada,N,18,NSH,Nashville,Predators,74,3,11,14,98
143,Jagr,Jaromir,68,RW,"6'3""",230,2/15/1972,46,Kladno,CzechRepublic,N,4,FLO,Florida,Panthers,82,16,30,46,181
11413,Jankowski,Mark,77,C,"6'4""",202,9/13/1994,23,"Hamilton, ON",Canada,Y,23,CGY,Calgary,Flames,1,0,0,0,0
5352,Jarnkrok,Calle,19,C,"5'11""",186,9/25/1991,26,Gävle,Sweden,N,18,NSH,Nashville,Predators,81,15,16,31,134
10083,Jarry,Tristan,35,G,"6'2""",194,4/29/1995,22,"Surrey, BC",Canada,Y,10,PIT,Pittsburgh,Penguins,1,0,0,0,
5212,Jaskin,Dmitrij,23,RW,"6'2""",216,3/23/1993,25,Omsk,Russia,N,17,STL,St. Louis,Blues,51,1,10,11,55
5245,Jenner,Boone,38,C,"6'2""",206,6/15/1993,24,"Dorchester, ON",Canada,N,19,CBJ,Columbus,Blue Jackets,82,18,16,34,211
11592,Jensen,Nick,3,D,"6'0""",194,9/21/1990,27,"St. Paul, MN",USA,Y,16,DET,Detroit,Red Wings,49,4,9,13,59
5197,Jensen,Nicklas,,RW,"6'3""",216,3/6/1993,25,Herning,Denmark,Y,9,NYR,New York,Rangers,7,0,0,0,8
5010,Johansen,Ryan,92,C,"6'3""",218,7/31/1992,25,"Vancouver, BC",Canada,N,18,NSH,Nashville,Predators,82,14,47,61,154
4882,Johansson,Marcus,90,C,"6'1""",205,10/6/1990,27,Landskrona,Sweden,N,5,WSH,Washington,Capitals,82,24,34,58,129
5573,Johns,Stephen,28,D,"6'4""",221,4/18/1992,26,"Ellwood City, PA",USA,N,27,DAL,Dallas,Stars,61,4,6,10,91
4753,Johnson,Chad,31,G,"6'3""",197,6/10/1986,31,"Saskatoon, SK",Canada,N,23,CGY,Calgary,Flames,40,0,0,0,
4268,Johnson,Erik,6,D,"6'4""",225,3/21/1988,30,"Bloomington, MN",USA,N,22,COL,Colorado,Avalanche,46,2,15,17,96
4254,Johnson,Jack,7,D,"6'1""",227,1/13/1987,31,"Indianapolis, IN",USA,N,19,CBJ,Columbus,Blue Jackets,82,5,18,23,116
5187,Johnson,Tyler,9,C,"5'8""",183,7/29/1990,27,"Spokane, WA",USA,N,1,TBL,Tampa Bay,Lightning,66,19,26,45,130
9067,Johnston,Ryan,89,D,"5'10""",180,2/14/1992,26,"Sudbury, ON",Canada,N,14,MTL,Montreal,Canadiens,7,0,0,0,3
3637,Jokinen,Jussi,36,LW,"6'0""",191,3/31/1983,35,Kalajoki,Finland,N,4,FLO,Florida,Panthers,70,11,17,28,118
5472,Jokipakka,Jyrki,23,D,"6'3""",215,8/20/1991,26,Tampere,Finland,N,13,OTT,Ottawa,Senators,41,1,5,6,29
12386,Jones,Connor,48,C,"5'9""",182,8/16/1990,27,"Montrose, BC",Canada,Y,8,NYI,New York,Islanders,4,0,0,0,2
5122,Jones,Martin,31,G,"6'4""",195,1/10/1990,28,"North Vancouver, BC",Canada,N,26,SJS,San Jose,Sharks,65,0,0,0,
5243,Jones,Seth,3,D,"6'4""",210,10/3/1994,23,"Arlington, TX",USA,N,19,CBJ,Columbus,Blue Jackets,75,12,30,42,152
5468,Jooris,Josh,86,C,"6'1""",197,7/13/1990,27,"Burlington, ON",Canada,N,30,ARI,Arizona,Coyotes,54,4,8,12,75
4893,Josefson,Jacob,16,C,"6'0""",196,3/2/1991,27,Stockholm,Sweden,N,7,NJD,New Jersey,Devils,38,1,9,10,44
5042,Josi,Roman,59,D,"6'1""",201,6/1/1990,27,Bern,Switzerland,N,18,NSH,Nashville,Predators,72,12,37,49,218
9636,Jost,Tyson,27,C,"5'11""",191,3/14/1998,20,"St. Albert, AB",Canada,Y,22,COL,Colorado,Avalanche,6,1,0,1,9
5311,Jurco,Tomas,13,RW,"6'2""",188,12/28/1992,25,Kosice,Slovakia,N,20,CHI,Chicago,Blackhawks,29,1,0,1,35
4766,Kadri,Nazem,43,C,"6'0""",190,10/6/1990,27,"London, ON",Canada,N,12,TOR,Toronto,Maple Leafs,82,32,29,61,236
5828,Kalinin,Sergey,51,C,"6'3""",200,3/17/1991,27,Omsk,Russia,N,7,NJD,New Jersey,Devils,43,2,2,4,38
11693,Kamenev,Vladislav,50,LW,"6'2""",194,8/12/1996,21,Orsk,Russia,Y,18,NSH,Nashville,Predators,2,0,0,0,1
4920,Kampfer,Steven,43,D,"5'11""",195,9/24/1988,29,"Ann Arbor, MI",USA,N,9,NYR,New York,Rangers,11,1,1,2,10
4656,Kane,Evander,9,LW,"6'2""",212,8/1/1991,26,"Vancouver, BC",Canada,N,15,BUF,Buffalo,Sabres,70,28,15,43,260
4265,Kane,Patrick,88,RW,"5'11""",177,11/19/1988,29,"Buffalo, NY",USA,N,20,CHI,Chicago,Blackhawks,82,34,55,89,292
5428,Kapanen,Kasperi,28,RW,"6'1""",187,7/23/1996,21,Kuopio,Finland,N,12,TOR,Toronto,Maple Leafs,8,1,0,1,11
12347,Kapla,Michael,32,D,"6'0""",200,9/19/1994,23,"Eau Claire, WI",USA,Y,7,NJD,New Jersey,Devils,5,0,0,0,4
4660,Karlsson,Erik,65,D,"6'0""",191,5/31/1990,27,Landsbro,Sweden,N,13,OTT,Ottawa,Senators,77,17,54,71,218
5497,Karlsson,Melker,68,C,"6'0""",180,7/18/1990,27,Lycksele,Sweden,N,26,SJS,San Jose,Sharks,67,11,11,22,73
5459,Karlsson,William,25,C,"6'1""",189,1/8/1993,25,Marsta,Sweden,N,19,CBJ,Columbus,Blue Jackets,81,6,19,25,96
10171,Kase,Ondrej,86,RW,"6'0""",185,11/8/1995,22,Kadan,CzechRepublic,Y,29,ANA,Anaheim,Ducks,53,5,10,15,77
5039,Kassian,Zack,44,RW,"6'3""",209,1/24/1991,27,"Windsor, ON",Canada,N,24,EDM,Edmonton,Oilers,79,7,17,24,110
5021,Kearns,Bracken,38,C,"6'0""",200,5/12/1981,36,"North Vancouver, BC",Canada,N,8,NYI,New York,Islanders,2,0,0,0,3
3715,Keith,Duncan,2,D,"6'1""",192,7/16/1983,34,"Winnipeg, MB",Canada,N,20,CHI,Chicago,Blackhawks,80,6,47,53,183
9633,Keller,Clayton,14,C,"5'10""",170,7/29/1998,19,"Chesterfield, MO",USA,Y,30,ARI,Arizona,Coyotes,2,0,2,2,0
930,Kelly,Chris,22,C,"6'0""",190,11/10/1980,37,"Toronto, ON",Canada,N,13,OTT,Ottawa,Senators,82,5,7,12,86
11731,Kempe,Adrian,39,LW,"6'2""",195,9/12/1996,21,Kramfors,Sweden,Y,28,LAK,Los Angeles,Kings,25,2,4,6,32
10073,Kempny,Michal,6,D,"6'0""",194,9/7/1990,27,Hodonin,CzechRepublic,Y,20,CHI,Chicago,Blackhawks,50,2,6,8,67
11738,Kerdiles,Nicolas,58,LW,"6'2""",200,1/11/1994,24,"Lewisville, TX",USA,Y,29,ANA,Anaheim,Ducks,1,0,0,0,0
5846,Kero,Tanner,67,C,"6'0""",185,7/24/1992,25,"Hancock, MI",USA,N,20,CHI,Chicago,Blackhawks,47,6,10,16,60
787,Kesler,Ryan,17,C,"6'2""",202,8/31/1984,33,"Livonia, MI",USA,N,29,ANA,Anaheim,Ducks,82,22,36,58,186
4008,Kessel,Phil,81,RW,"6'0""",202,10/2/1987,30,"Madison, WI",USA,N,10,PIT,Pittsburgh,Penguins,82,23,47,70,229
5875,Khaira,Jujhar,54,LW,"6'4""",214,8/13/1994,23,"Surrey, BC",Canada,N,24,EDM,Edmonton,Oilers,10,1,0,1,10
4763,Khudobin,Anton,35,G,"5'11""",195,5/7/1986,31,Ust-Kamenogorsk,Kazakhstan,N,11,BOS,Boston,Bruins,17,0,1,1,
5165,Killorn,Alex,17,C,"6'1""",196,9/14/1989,28,"Halifax, NS",Canada,N,1,TBL,Tampa Bay,Lightning,81,19,17,36,177
4665,Kindl,Jakub,46,D,"6'3""",199,2/10/1987,31,Sumperk,CzechRepublic,N,4,FLO,Florida,Panthers,39,0,4,4,41
4913,King,Dwight,21,LW,"6'4""",229,7/5/1989,28,"Meadow Lake, SK",Canada,N,14,MTL,Montreal,Canadiens,80,9,7,16,110
5180,Kinkaid,Keith,1,G,"6'3""",195,7/4/1989,28,"Farmingville, NY",USA,N,7,NJD,New Jersey,Devils,26,0,1,1,
5001,Klefbom,Oscar,77,D,"6'3""",215,7/20/1993,24,Karlstad,Sweden,N,24,EDM,Edmonton,Oilers,82,12,26,38,201
3804,Klein,Kevin,8,D,"6'1""",206,12/13/1984,33,"Kitchener, ON",Canada,N,9,NYR,New York,Rangers,60,3,11,14,54
5484,Klingberg,John,3,D,"6'2""",177,8/14/1992,25,Gothenburg,Sweden,N,27,DAL,Dallas,Stars,80,13,36,49,124
5542,Koekkoek,Slater,29,D,"6'2""",193,2/18/1994,24,"Winchester, ON",Canada,N,1,TBL,Tampa Bay,Lightning,29,0,4,4,27
3763,Koivu,Mikko,9,C,"6'3""",215,3/12/1983,35,Turku,Finland,N,25,MIN,Minnesota,Wild,80,18,40,58,140
5140,Komarov,Leo,47,C,"5'11""",209,1/23/1987,31,Narva,EST,N,12,TOR,Toronto,Maple Leafs,82,14,18,32,114
5619,Konecny,Travis,11,C,"5'10""",175,3/11/1997,21,"London, ON",Canada,N,6,PHI,Philadelphia,Flyers,70,11,17,28,133
4033,Kopitar,Anze,11,C,"6'3""",224,8/24/1987,30,Jesenice,SVN,N,28,LAK,Los Angeles,Kings,76,12,40,52,150
4425,Korpikoski,Lauri,29,LW,"6'1""",193,7/28/1986,31,Turku,Finland,N,19,CBJ,Columbus,Blue Jackets,69,8,12,20,108
5887,Korpisalo,Joonas,70,G,"6'3""",182,4/28/1994,23,Pori,Finland,N,19,CBJ,Columbus,Blue Jackets,14,0,0,0,
11707,Kossila,Kalle,83,LW,"5'10""",185,4/14/1993,25,Kauniainen,Finland,Y,29,ANA,Anaheim,Ducks,1,0,0,0,1
5104,Kreider,Chris,20,LW,"6'3""",224,4/30/1991,26,"Boxford, MA",USA,N,9,NYR,New York,Rangers,75,28,25,53,184
4224,Krejci,David,46,C,"6'0""",188,4/28/1986,31,Sternberk,CzechRepublic,N,11,BOS,Boston,Bruins,82,23,31,54,158
819,Kronwall,Niklas,55,D,"6'0""",194,1/12/1981,37,Stockholm,Sweden,N,16,DET,Detroit,Red Wings,57,2,11,13,67
5098,Krug,Torey,47,D,"5'9""",186,4/12/1991,27,"Livonia, MI",USA,N,11,BOS,Boston,Bruins,81,8,43,51,209
4823,Kruger,Marcus,16,C,"6'0""",186,5/27/1990,27,Stockholm,Sweden,N,20,CHI,Chicago,Blackhawks,70,5,12,17,83
5300,Kucherov,Nikita,86,RW,"5'11""",178,6/17/1993,24,Maykop,Russia,N,1,TBL,Tampa Bay,Lightning,74,40,45,85,246
5168,Kuemper,Darcy,35,G,"6'5""",215,5/3/1990,27,"Saskatoon, SK",Canada,N,25,MIN,Minnesota,Wild,21,0,1,1,
5907,Kuhnhackl,Tom,34,RW,"6'2""",196,1/21/1992,26,Landshut,DEU,N,10,PIT,Pittsburgh,Penguins,57,4,12,16,49
5554,Kulak,Brett,61,D,"6'2""",187,1/6/1994,24,"Edmonton, AB",Canada,N,23,CGY,Calgary,Flames,21,0,3,3,19
4549,Kulemin,Nikolai,86,LW,"6'1""",228,7/14/1986,31,Magnitogorsk,Russia,N,8,NYI,New York,Islanders,72,12,11,23,75
4706,Kulikov,Dmitry,77,D,"6'1""",204,10/29/1990,27,Lipetsk,Russia,N,15,BUF,Buffalo,Sabres,47,2,3,5,42
898,Kunitz,Chris,14,LW,"6'0""",195,9/26/1979,38,"Regina, SK",Canada,N,10,PIT,Pittsburgh,Penguins,71,9,20,29,134
5568,Kuraly,Sean,52,C,"6'2""",213,1/20/1993,25,"Dublin, OH",USA,Y,11,BOS,Boston,Bruins,8,0,1,1,11
5344,Kuznetsov,Evgeny,92,C,"6'2""",204,5/19/1992,25,Chelyabinsk,Russia,N,5,WSH,Washington,Capitals,82,19,40,59,170
10177,Labanc,Kevin,62,RW,"5'11""",185,12/12/1995,22,"Brooklyn, NY",USA,Y,26,SJS,San Jose,Sharks,55,8,12,20,70
11363,Labate,Joseph,62,C,"6'5""",210,4/16/1993,25,"Burnsville, MN",USA,Y,21,VAN,Vancouver,Canucks,13,0,0,0,5
5137,Lack,Eddie,31,G,"6'4""",187,1/5/1988,30,Norrtälje,Sweden,N,3,CAR,Carolina,Hurricanes,21,0,0,0,
3658,Ladd,Andrew,16,LW,"6'3""",192,12/12/1985,32,"Maple Ridge, BC",Canada,N,8,NYI,New York,Islanders,78,23,8,31,142
11732,LaDue,Paul,38,D,"6'2""",198,9/6/1992,25,"Grand Forks, ND",USA,Y,28,LAK,Los Angeles,Kings,23,0,8,8,27
9628,Laine,Patrik,29,RW,"6'5""",206,4/19/1998,20,Tampere,Finland,Y,2,WPJ,Winnipeg,Jets,73,36,28,64,204
5018,Lander,Anton,51,C,"6'0""",184,4/24/1991,27,Sundsvall,Sweden,N,24,EDM,Edmonton,Oilers,22,1,3,4,12
4986,Landeskog,Gabriel,92,LW,"6'1""",215,11/23/1992,25,Stockholm,Sweden,N,22,COL,Colorado,Avalanche,72,18,15,33,169
12197,Langhamer,Marek,30,G,"6'2""",190,7/22/1994,23,Moravska Trebova,CzechRepublic,Y,30,ARI,Arizona,Coyotes,1,0,0,0,
10160,Lappin,Nick,36,RW,"6'1""",175,11/1/1992,25,"Geneva, IL",USA,Y,7,NJD,New Jersey,Devils,43,4,3,7,57
5829,Larkin,Dylan,71,LW,"6'1""",198,7/30/1996,21,"Waterford, MI",USA,N,16,DET,Detroit,Red Wings,80,17,15,32,178
4788,Larsen,Philip,63,D,"6'1""",185,12/7/1989,28,Esbjerg,Denmark,N,21,VAN,Vancouver,Canucks,26,1,5,6,32
4989,Larsson,Adam,6,D,"6'3""",210,11/12/1992,25,Skellefteå,Sweden,N,24,EDM,Edmonton,Oilers,79,4,15,19,85
5622,Larsson,Jacob,51,D,"6'2""",195,4/29/1997,20,Ljungby,Sweden,Y,29,ANA,Anaheim,Ducks,4,0,0,0,2
5174,Larsson,Johan,22,LW,"5'11""",198,7/25/1992,25,Lau,Sweden,N,15,BUF,Buffalo,Sabres,36,6,5,11,49
5284,Lashoff,Brian,23,D,"6'3""",219,7/16/1990,27,"Albany, NY",USA,N,16,DET,Detroit,Red Wings,5,0,0,0,1
5139,Laughton,Scott,21,C,"6'1""",190,5/30/1994,23,"Oakville, ON",Canada,N,6,PHI,Philadelphia,Flyers,2,0,0,0,4
5454,Lazar,Curtis,20,C,"6'0""",209,2/2/1995,23,"Salmon Arm, BC",Canada,N,23,CGY,Calgary,Flames,37,1,3,4,26
4834,Leddy,Nick,2,D,"6'0""",204,3/20/1991,27,"Eden Prairie, MN",USA,N,8,NYI,New York,Islanders,81,11,35,46,137
5199,Lee,Anders,27,C,"6'3""",231,7/3/1990,27,"Edina, MN",USA,N,8,NYI,New York,Islanders,81,34,18,52,191
10064,Lehkonen,Artturi,62,LW,"6'0""",183,7/4/1995,22,Piikkio,Finland,Y,14,MTL,Montreal,Canadiens,73,18,10,28,158
4867,Lehner,Robin,40,G,"6'4""",245,7/24/1991,26,Gothenburg,Sweden,N,15,BUF,Buffalo,Sabres,60,0,1,1,
5386,Lehtera,Jori,12,C,"6'2""",212,12/23/1987,30,Helsinki,Finland,N,17,STL,St. Louis,Blues,64,7,15,22,67
994,Lehtonen,Kari,32,G,"6'4""",209,11/16/1983,34,Helsinki,Finland,N,27,DAL,Dallas,Stars,60,0,1,1,
5857,Leier,Taylor,58,LW,"5'11""",180,2/15/1994,24,"Saskatoon, SK",Canada,N,6,PHI,Philadelphia,Flyers,10,1,1,2,7
507,Leighton,Michael,32,G,"6'3""",186,5/19/1981,36,"Petrolia, ON",Canada,N,3,CAR,Carolina,Hurricanes,4,0,1,1,
5265,Leivo,Josh,32,LW,"6'2""",210,5/26/1993,24,"Innisfil, ON",Canada,N,12,TOR,Toronto,Maple Leafs,13,2,8,10,27
9057,Lernout,Brett,36,D,"6'4""",214,9/24/1995,22,"Winnipeg, MB",Canada,N,14,MTL,Montreal,Canadiens,2,0,0,0,3
4030,Letang,Kris,58,D,"6'0""",201,4/24/1987,31,"Montreal, QC",Canada,N,10,PIT,Pittsburgh,Penguins,41,5,29,34,122
4730,Letestu,Mark,55,C,"5'10""",195,2/3/1985,33,"Elk Point, AB",Canada,N,24,EDM,Edmonton,Oilers,78,16,19,35,121
4597,Lewis,Trevor,22,C,"6'1""",205,1/8/1987,31,"Salt Lake City, UT",USA,N,28,LAK,Los Angeles,Kings,82,12,12,24,145
11494,Liambas,Mike,17,LW,"5'10""",196,2/16/1989,29,"Toronto, ON",Canada,Y,18,NSH,Nashville,Predators,1,0,0,0,0
517,Liles,John-Michael,26,D,"5'10""",185,11/25/1980,37,"Indianapolis, IN",USA,N,11,BOS,Boston,Bruins,36,0,5,5,36
5533,Lindberg,Oscar,24,C,"6'1""",202,10/29/1991,26,Skellefteå,Sweden,N,9,NYR,New York,Rangers,65,8,12,20,86
5471,Lindbohm,Petteri,48,D,"6'3""",198,9/23/1993,24,Helsinki,Finland,N,17,STL,St. Louis,Blues,7,0,0,0,10
5910,Lindell,Esa,23,D,"6'3""",213,5/23/1994,23,Vantaa,Finland,N,27,DAL,Dallas,Stars,73,6,12,18,99
9072,Lindgren,Charlie,40,G,"6'1""",182,12/18/1993,24,"Lakeville, MN",USA,Y,14,MTL,Montreal,Canadiens,2,0,0,0,
12286,Lindholm,Anton,54,D,"5'11""",191,11/29/1994,23,Skellefteå,Sweden,Y,22,COL,Colorado,Avalanche,12,0,0,0,7
5260,Lindholm,Elias,16,C,"6'1""",192,12/2/1994,23,Boden,Sweden,N,3,CAR,Carolina,Hurricanes,72,11,34,45,151
5228,Lindholm,Hampus,47,D,"6'3""",208,1/20/1994,24,Helsingborg,Sweden,N,29,ANA,Anaheim,Ducks,66,6,14,20,94
4297,Little,Bryan,18,C,"6'0""",191,11/12/1987,30,"Edmonton, AB",Canada,N,2,WPJ,Winnipeg,Jets,59,21,26,47,119
12000,Lorito,Matthew,22,RW,"5'9""",171,7/3/1990,27,"Oakville, ON",Canada,Y,16,DET,Detroit,Red Wings,2,0,1,1,5
4583,Lovejoy,Ben,12,D,"6'1""",205,2/20/1984,34,"Concord, NH",USA,N,7,NJD,New Jersey,Devils,82,1,6,7,84
5456,Lowry,Adam,17,LW,"6'5""",210,3/29/1993,25,"St. Louis, MO",USA,N,2,WPJ,Winnipeg,Jets,82,15,14,29,122
4299,Lucic,Milan,27,LW,"6'3""",236,6/7/1988,29,"Vancouver, BC",Canada,N,24,EDM,Edmonton,Oilers,82,23,27,50,175
3647,Lundqvist,Henrik,30,G,"6'1""",180,3/2/1982,36,Are,Sweden,N,9,NYR,New York,Rangers,57,0,1,1,
272,Luongo,Roberto,1,G,"6'3""",217,4/4/1979,39,"Montreal, QC",Canada,N,4,FLO,Florida,Panthers,41,0,1,1,
10091,Lyubimov,Roman,13,LW,"6'2""",207,1/6/1992,26,Tver,Russia,Y,6,PHI,Philadelphia,Flyers,47,4,2,6,41
5259,Maatta,Olli,3,D,"6'2""",206,8/22/1994,23,Jyväskylä,Finland,N,10,PIT,Pittsburgh,Penguins,55,1,6,7,66
3631,MacArthur,Clarke,16,LW,"6'0""",192,4/6/1985,33,"Lloydminster, AB",Canada,N,13,OTT,Ottawa,Senators,4,0,0,0,5
4630,MacDonald,Andrew,47,D,"6'1""",204,9/7/1986,31,"Judique, NS",Canada,N,6,PHI,Philadelphia,Flyers,73,2,16,18,65
879,MacKenzie,Derek,17,C,"5'11""",181,6/11/1981,36,"Sudbury, ON",Canada,N,4,FLO,Florida,Panthers,82,6,10,16,91
5231,MacKinnon,Nathan,29,C,"6'0""",205,9/1/1995,22,"Halifax, NS",Canada,N,22,COL,Colorado,Avalanche,82,16,37,53,251
5697,Malgin,Denis,62,C,"5'9""",177,1/18/1997,21,Olten,Switzerland,Y,4,FLO,Florida,Panthers,47,6,4,10,67
3652,Malkin,Evgeni,71,C,"6'3""",195,7/31/1986,31,Magnitogorsk,Russia,N,10,PIT,Pittsburgh,Penguins,62,33,39,72,192
12472,Malone,Sean,42,C,"6'0""",197,4/30/1995,22,"Buffalo, NY",USA,Y,15,BUF,Buffalo,Sabres,1,0,0,0,1
5087,Manning,Brandon,23,D,"6'1""",205,6/4/1990,27,"Prince George, BC",Canada,N,6,PHI,Philadelphia,Flyers,65,3,9,12,84
5477,Manson,Josh,42,D,"6'3""",213,10/7/1991,26,"Hinsdale, IL",USA,N,29,ANA,Anaheim,Ducks,82,5,12,17,88
5413,Mantha,Anthony,39,RW,"6'5""",225,9/16/1994,23,"Longueuil, QC",Canada,N,16,DET,Detroit,Red Wings,60,17,19,36,133
4692,Marchand,Brad,63,LW,"5'9""",181,5/11/1988,29,"Halifax, NS",Canada,N,11,BOS,Boston,Bruins,80,39,46,85,226
5322,Marchenko,Alexey,3,D,"6'3""",210,1/2/1992,26,Moscow,Russia,N,12,TOR,Toronto,Maple Leafs,41,1,7,8,36
5473,Marchessault,Jonathan,81,C,"5'9""",174,12/27/1990,27,"Cap-Rouge, QC",Canada,N,4,FLO,Florida,Panthers,75,30,21,51,193
5305,Marincin,Martin,52,D,"6'5""",212,2/18/1992,26,Kosice,Slovakia,N,12,TOR,Toronto,Maple Leafs,25,1,6,7,22
206,Markov,Andrei,79,D,"6'0""",200,12/20/1978,39,Voskresensk,Russia,N,14,MTL,Montreal,Canadiens,62,6,30,36,98
4874,Markstrom,Jacob,25,G,"6'6""",196,1/31/1990,28,Gävle,Sweden,N,21,VAN,Vancouver,Canucks,28,0,0,0,
